SizeOfDocument,BodyNumChars,BodyNumWords,BodyNumUniqueWords,BodyRichness,BodyNumFunctionWords,BodyVerifyYourAccountPhrase,SubjectNumChars,SubjectNumWords,SubjectRichness
608.0,458.0,99.0,39.0,0.21615720524017468,40.0,0.0,38.0,6.0,0.15789473684210525
657.0,521.0,104.0,44.0,0.19961612284069097,43.0,0.0,21.0,2.0,0.09523809523809523
839.0,648.0,141.0,43.0,0.2175925925925926,55.0,0.0,36.0,5.0,0.1388888888888889
974.0,774.0,171.0,45.0,0.22093023255813954,63.0,0.0,13.0,2.0,0.15384615384615385
503.0,373.0,81.0,42.0,0.21715817694369974,29.0,0.0,36.0,5.0,0.1388888888888889
603.0,459.0,89.0,39.0,0.19389978213507625,41.0,0.0,39.0,6.0,0.15384615384615385
734.0,558.0,123.0,50.0,0.22043010752688172,48.0,0.0,36.0,6.0,0.16666666666666666
917.0,700.0,157.0,42.0,0.22428571428571428,62.0,0.0,38.0,8.0,0.21052631578947367
904.0,703.0,153.0,39.0,0.21763869132290184,65.0,0.0,29.0,6.0,0.20689655172413793
1254.0,981.0,222.0,42.0,0.22629969418960244,85.0,0.0,31.0,6.0,0.1935483870967742
964.0,742.0,166.0,43.0,0.22371967654986524,66.0,0.0,33.0,7.0,0.21212121212121213
505.0,398.0,82.0,37.0,0.20603015075376885,33.0,0.0,19.0,2.0,0.10526315789473684
482.0,346.0,73.0,45.0,0.21098265895953758,29.0,0.0,50.0,9.0,0.18
946.0,735.0,164.0,42.0,0.22312925170068026,71.0,0.0,28.0,4.0,0.14285714285714285
852.0,673.0,153.0,41.0,0.22734026745913818,64.0,0.0,14.0,2.0,0.14285714285714285
780.0,576.0,130.0,38.0,0.22569444444444445,59.0,0.0,55.0,10.0,0.18181818181818182
1014.0,783.0,175.0,40.0,0.22349936143039592,70.0,0.0,41.0,6.0,0.14634146341463414
1051.0,822.0,190.0,55.0,0.23114355231143552,68.0,0.0,22.0,4.0,0.18181818181818182
1087.0,841.0,192.0,40.0,0.22829964328180738,75.0,0.0,34.0,6.0,0.17647058823529413
1410.0,1118.0,254.0,45.0,0.22719141323792486,91.0,0.0,19.0,4.0,0.21052631578947367
930.0,709.0,161.0,46.0,0.22708039492242596,71.0,0.0,39.0,8.0,0.20512820512820512
406.0,309.0,69.0,39.0,0.22330097087378642,32.0,0.0,21.0,4.0,0.19047619047619047
614.0,451.0,103.0,39.0,0.22838137472283815,40.0,0.0,44.0,8.0,0.18181818181818182
886.0,698.0,152.0,53.0,0.2177650429799427,60.0,0.0,19.0,2.0,0.10526315789473684
1075.0,838.0,185.0,51.0,0.220763723150358,72.0,0.0,30.0,5.0,0.16666666666666666
705.0,544.0,124.0,54.0,0.22794117647058823,39.0,0.0,22.0,4.0,0.18181818181818182
868.0,670.0,144.0,43.0,0.21492537313432836,69.0,0.0,36.0,6.0,0.16666666666666666
570.0,432.0,93.0,39.0,0.2152777777777778,36.0,0.0,30.0,6.0,0.2
1001.0,740.0,165.0,43.0,0.22297297297297297,64.0,0.0,72.0,13.0,0.18055555555555555
618.0,489.0,101.0,40.0,0.2065439672801636,38.0,0.0,17.0,3.0,0.17647058823529413
836.0,638.0,137.0,54.0,0.21473354231974923,48.0,0.0,43.0,7.0,0.16279069767441862
681.0,515.0,115.0,50.0,0.22330097087378642,42.0,0.0,33.0,6.0,0.18181818181818182
601.0,452.0,110.0,41.0,0.24336283185840707,36.0,0.0,26.0,5.0,0.19230769230769232
1025.0,797.0,173.0,53.0,0.21706398996235884,63.0,0.0,24.0,5.0,0.20833333333333334
1077.0,827.0,184.0,45.0,0.22249093107617895,74.0,0.0,44.0,8.0,0.18181818181818182
1110.0,817.0,178.0,43.0,0.2178702570379437,75.0,0.0,81.0,12.0,0.14814814814814814
809.0,623.0,141.0,44.0,0.22632423756019263,60.0,0.0,28.0,8.0,0.2857142857142857
480.0,364.0,81.0,37.0,0.22252747252747251,33.0,0.0,25.0,4.0,0.16
839.0,663.0,146.0,40.0,0.22021116138763197,63.0,0.0,18.0,2.0,0.1111111111111111
1092.0,862.0,198.0,46.0,0.2296983758700696,73.0,0.0,19.0,3.0,0.15789473684210525
492.0,349.0,74.0,35.0,0.21203438395415472,42.0,0.0,56.0,9.0,0.16071428571428573
1083.0,826.0,190.0,55.0,0.23002421307506055,67.0,0.0,46.0,7.0,0.15217391304347827
471.0,362.0,78.0,36.0,0.2154696132596685,30.0,0.0,23.0,4.0,0.17391304347826086
1016.0,773.0,168.0,51.0,0.21733505821474774,68.0,0.0,50.0,7.0,0.14
1158.0,856.0,199.0,58.0,0.2324766355140187,66.0,0.0,72.0,14.0,0.19444444444444445
1027.0,788.0,172.0,40.0,0.2182741116751269,66.0,0.0,46.0,8.0,0.17391304347826086
835.0,657.0,146.0,38.0,0.2222222222222222,66.0,0.0,21.0,3.0,0.14285714285714285
1001.0,753.0,170.0,44.0,0.22576361221779548,68.0,0.0,53.0,10.0,0.18867924528301888
673.0,514.0,103.0,37.0,0.20038910505836577,33.0,0.0,41.0,11.0,0.2682926829268293
966.0,767.0,168.0,44.0,0.21903520208604954,67.0,0.0,13.0,2.0,0.15384615384615385
938.0,731.0,171.0,39.0,0.23392612859097128,69.0,0.0,22.0,4.0,0.18181818181818182
722.0,537.0,124.0,55.0,0.2309124767225326,39.0,0.0,44.0,7.0,0.1590909090909091
1101.0,860.0,199.0,57.0,0.2313953488372093,66.0,0.0,22.0,4.0,0.18181818181818182
730.0,529.0,116.0,39.0,0.21928166351606806,46.0,0.0,65.0,10.0,0.15384615384615385
451.0,332.0,71.0,46.0,0.21385542168674698,30.0,0.0,37.0,7.0,0.1891891891891892
937.0,712.0,160.0,42.0,0.2247191011235955,67.0,0.0,47.0,7.0,0.14893617021276595
618.0,455.0,98.0,43.0,0.2153846153846154,37.0,0.0,47.0,7.0,0.14893617021276595
743.0,573.0,132.0,58.0,0.23036649214659685,42.0,0.0,22.0,4.0,0.18181818181818182
878.0,656.0,149.0,42.0,0.22713414634146342,66.0,0.0,53.0,11.0,0.20754716981132076
873.0,657.0,149.0,43.0,0.2267884322678843,65.0,0.0,46.0,11.0,0.2391304347826087
1088.0,843.0,188.0,43.0,0.22301304863582444,65.0,0.0,34.0,8.0,0.23529411764705882
911.0,697.0,159.0,43.0,0.22812051649928264,71.0,0.0,33.0,7.0,0.21212121212121213
1013.0,794.0,171.0,49.0,0.21536523929471033,72.0,0.0,28.0,5.0,0.17857142857142858
971.0,758.0,172.0,46.0,0.22691292875989447,69.0,0.0,23.0,4.0,0.17391304347826086
586.0,456.0,95.0,49.0,0.20833333333333334,34.0,0.0,21.0,3.0,0.14285714285714285
845.0,675.0,149.0,44.0,0.22074074074074074,62.0,0.0,11.0,2.0,0.18181818181818182
1076.0,840.0,194.0,61.0,0.23095238095238096,68.0,0.0,21.0,4.0,0.19047619047619047
463.0,347.0,70.0,39.0,0.2017291066282421,30.0,0.0,37.0,6.0,0.16216216216216217
641.0,481.0,106.0,44.0,0.2203742203742204,41.0,0.0,37.0,7.0,0.1891891891891892
725.0,537.0,123.0,46.0,0.22905027932960895,43.0,0.0,45.0,7.0,0.15555555555555556
907.0,709.0,165.0,45.0,0.23272214386459802,64.0,0.0,16.0,3.0,0.1875
1465.0,1150.0,256.0,41.0,0.22260869565217392,86.0,0.0,33.0,5.0,0.15151515151515152
704.0,539.0,105.0,42.0,0.19480519480519481,43.0,0.0,37.0,6.0,0.16216216216216217
528.0,376.0,83.0,43.0,0.22074468085106383,37.0,0.0,53.0,12.0,0.22641509433962265
906.0,710.0,159.0,44.0,0.223943661971831,62.0,0.0,21.0,3.0,0.14285714285714285
586.0,451.0,102.0,41.0,0.2261640798226164,37.0,0.0,22.0,3.0,0.13636363636363635
447.0,348.0,78.0,36.0,0.22413793103448276,35.0,0.0,16.0,2.0,0.125
984.0,758.0,168.0,43.0,0.22163588390501318,71.0,0.0,38.0,5.0,0.13157894736842105
958.0,748.0,168.0,43.0,0.22459893048128343,66.0,0.0,26.0,3.0,0.11538461538461539
701.0,542.0,124.0,56.0,0.22878228782287824,39.0,0.0,22.0,4.0,0.18181818181818182
1004.0,766.0,169.0,44.0,0.2206266318537859,67.0,0.0,44.0,8.0,0.18181818181818182
448.0,331.0,71.0,44.0,0.21450151057401812,31.0,0.0,35.0,7.0,0.2
844.0,643.0,143.0,39.0,0.2223950233281493,59.0,0.0,42.0,7.0,0.16666666666666666
1053.0,825.0,190.0,54.0,0.23030303030303031,68.0,0.0,21.0,4.0,0.19047619047619047
727.0,538.0,113.0,44.0,0.2100371747211896,42.0,0.0,55.0,8.0,0.14545454545454545
834.0,600.0,112.0,51.0,0.18666666666666668,31.0,0.0,85.0,19.0,0.2235294117647059
700.0,523.0,119.0,52.0,0.22753346080305928,38.0,0.0,39.0,7.0,0.1794871794871795
1005.0,781.0,170.0,48.0,0.2176696542893726,67.0,0.0,31.0,5.0,0.16129032258064516
1077.0,836.0,196.0,60.0,0.23444976076555024,72.0,0.0,22.0,4.0,0.18181818181818182
925.0,720.0,156.0,41.0,0.21666666666666667,62.0,0.0,29.0,5.0,0.1724137931034483
677.0,533.0,108.0,38.0,0.2026266416510319,35.0,0.0,24.0,3.0,0.125
518.0,373.0,84.0,39.0,0.225201072386059,38.0,0.0,47.0,10.0,0.2127659574468085
1145.0,888.0,189.0,57.0,0.21283783783783783,69.0,0.0,41.0,6.0,0.14634146341463414
822.0,643.0,144.0,41.0,0.223950233281493,62.0,0.0,23.0,3.0,0.13043478260869565
529.0,387.0,92.0,43.0,0.23772609819121446,34.0,0.0,33.0,5.0,0.15151515151515152
911.0,699.0,156.0,41.0,0.22317596566523606,69.0,0.0,42.0,6.0,0.14285714285714285
771.0,556.0,121.0,42.0,0.21762589928057555,42.0,0.0,71.0,12.0,0.16901408450704225
590.0,458.0,97.0,41.0,0.21179039301310043,37.0,0.0,20.0,4.0,0.2
909.0,702.0,157.0,43.0,0.22364672364672364,61.0,0.0,31.0,4.0,0.12903225806451613
1051.0,784.0,180.0,40.0,0.22959183673469388,72.0,0.0,63.0,10.0,0.15873015873015872
700.0,548.0,115.0,42.0,0.20985401459854014,40.0,0.0,26.0,4.0,0.15384615384615385
749.0,574.0,130.0,43.0,0.2264808362369338,55.0,0.0,28.0,7.0,0.25
459.0,357.0,77.0,39.0,0.21568627450980393,35.0,0.0,19.0,3.0,0.15789473684210525
1023.0,784.0,181.0,40.0,0.2308673469387755,69.0,0.0,39.0,6.0,0.15384615384615385
993.0,750.0,169.0,44.0,0.22533333333333333,70.0,0.0,49.0,9.0,0.1836734693877551
659.0,468.0,101.0,41.0,0.21581196581196582,36.0,0.0,71.0,13.0,0.18309859154929578
1050.0,799.0,176.0,40.0,0.2202753441802253,75.0,0.0,52.0,10.0,0.19230769230769232
828.0,635.0,145.0,43.0,0.2283464566929134,65.0,0.0,32.0,6.0,0.1875
501.0,369.0,84.0,46.0,0.22764227642276422,32.0,0.0,35.0,8.0,0.22857142857142856
1032.0,817.0,175.0,43.0,0.2141982864137087,80.0,0.0,21.0,3.0,0.14285714285714285
810.0,614.0,130.0,46.0,0.21172638436482086,47.0,0.0,49.0,7.0,0.14285714285714285
480.0,367.0,82.0,46.0,0.22343324250681199,31.0,0.0,19.0,3.0,0.15789473684210525
1040.0,776.0,178.0,51.0,0.22938144329896906,73.0,0.0,60.0,12.0,0.2
1070.0,830.0,188.0,40.0,0.22650602409638554,81.0,0.0,32.0,5.0,0.15625
1085.0,855.0,183.0,47.0,0.21403508771929824,78.0,0.0,28.0,4.0,0.14285714285714285
710.0,534.0,117.0,52.0,0.21910112359550563,34.0,0.0,34.0,7.0,0.20588235294117646
594.0,445.0,95.0,40.0,0.21348314606741572,37.0,0.0,39.0,7.0,0.1794871794871795
1076.0,820.0,190.0,56.0,0.23170731707317074,67.0,0.0,44.0,7.0,0.1590909090909091
847.0,637.0,145.0,41.0,0.22762951334379905,61.0,0.0,50.0,7.0,0.14
542.0,380.0,87.0,40.0,0.22894736842105262,41.0,0.0,59.0,10.0,0.1694915254237288
686.0,523.0,115.0,39.0,0.2198852772466539,39.0,0.0,34.0,5.0,0.14705882352941177
510.0,388.0,87.0,41.0,0.22422680412371135,31.0,0.0,23.0,4.0,0.17391304347826086
1024.0,808.0,172.0,43.0,0.21287128712871287,67.0,0.0,26.0,4.0,0.15384615384615385
477.0,371.0,81.0,41.0,0.2183288409703504,31.0,0.0,16.0,3.0,0.1875
1110.0,856.0,183.0,44.0,0.21378504672897197,71.0,0.0,50.0,9.0,0.18
898.0,683.0,155.0,57.0,0.22693997071742314,68.0,0.0,38.0,9.0,0.23684210526315788
1151.0,890.0,209.0,58.0,0.2348314606741573,68.0,0.0,27.0,5.0,0.18518518518518517
745.0,557.0,130.0,51.0,0.2333931777378815,39.0,0.0,40.0,6.0,0.15
1099.0,839.0,181.0,47.0,0.21573301549463647,76.0,0.0,56.0,7.0,0.125
972.0,730.0,167.0,52.0,0.22876712328767124,64.0,0.0,44.0,7.0,0.1590909090909091
940.0,704.0,162.0,42.0,0.23011363636363635,67.0,0.0,53.0,11.0,0.20754716981132076
728.0,575.0,115.0,40.0,0.2,48.0,0.0,25.0,4.0,0.16
1027.0,801.0,169.0,43.0,0.21098626716604243,69.0,0.0,35.0,5.0,0.14285714285714285
796.0,600.0,135.0,38.0,0.225,62.0,0.0,43.0,7.0,0.16279069767441862
1062.0,815.0,171.0,46.0,0.2098159509202454,72.0,0.0,49.0,9.0,0.1836734693877551
581.0,418.0,91.0,41.0,0.21770334928229665,36.0,0.0,56.0,10.0,0.17857142857142858
727.0,560.0,120.0,42.0,0.21428571428571427,47.0,0.0,31.0,5.0,0.16129032258064516
661.0,509.0,110.0,43.0,0.21611001964636542,46.0,0.0,27.0,4.0,0.14814814814814814
1018.0,782.0,173.0,44.0,0.22122762148337596,73.0,0.0,40.0,6.0,0.15
833.0,630.0,143.0,44.0,0.22698412698412698,55.0,0.0,43.0,6.0,0.13953488372093023
1210.0,951.0,214.0,42.0,0.22502628811777076,75.0,0.0,27.0,6.0,0.2222222222222222
1019.0,776.0,168.0,50.0,0.21649484536082475,69.0,0.0,48.0,9.0,0.1875
983.0,738.0,171.0,43.0,0.23170731707317074,67.0,0.0,48.0,8.0,0.16666666666666666
816.0,623.0,142.0,44.0,0.22792937399678972,58.0,0.0,31.0,6.0,0.1935483870967742
1068.0,850.0,192.0,40.0,0.22588235294117648,71.0,0.0,15.0,2.0,0.13333333333333333
937.0,722.0,163.0,43.0,0.2257617728531856,68.0,0.0,34.0,5.0,0.14705882352941177
961.0,751.0,167.0,42.0,0.22237017310252996,68.0,0.0,24.0,4.0,0.16666666666666666
810.0,616.0,137.0,48.0,0.2224025974025974,57.0,0.0,39.0,8.0,0.20512820512820512
670.0,516.0,107.0,45.0,0.20736434108527133,32.0,0.0,32.0,4.0,0.125
775.0,572.0,132.0,55.0,0.23076923076923078,44.0,0.0,48.0,8.0,0.16666666666666666
583.0,436.0,94.0,48.0,0.21559633027522937,48.0,0.0,37.0,6.0,0.16216216216216217
455.0,314.0,68.0,40.0,0.21656050955414013,28.0,0.0,52.0,11.0,0.21153846153846154
932.0,718.0,153.0,39.0,0.21309192200557103,64.0,0.0,43.0,7.0,0.16279069767441862
659.0,524.0,112.0,40.0,0.21374045801526717,49.0,0.0,13.0,2.0,0.15384615384615385
864.0,671.0,155.0,44.0,0.23099850968703428,61.0,0.0,22.0,5.0,0.22727272727272727
688.0,513.0,115.0,40.0,0.22417153996101363,43.0,0.0,44.0,7.0,0.1590909090909091
1082.0,841.0,192.0,42.0,0.22829964328180738,73.0,0.0,23.0,6.0,0.2608695652173913
934.0,700.0,163.0,47.0,0.23285714285714285,61.0,0.0,48.0,7.0,0.14583333333333334
1109.0,803.0,199.0,39.0,0.24782067247820672,73.0,0.0,67.0,13.0,0.19402985074626866
546.0,431.0,90.0,47.0,0.2088167053364269,30.0,0.0,12.0,2.0,0.16666666666666666
449.0,330.0,71.0,45.0,0.21515151515151515,29.0,0.0,38.0,7.0,0.18421052631578946
620.0,469.0,99.0,48.0,0.21108742004264391,29.0,0.0,33.0,6.0,0.18181818181818182
451.0,332.0,71.0,44.0,0.21385542168674698,29.0,0.0,38.0,7.0,0.18421052631578946
1438.0,1134.0,252.0,41.0,0.2222222222222222,94.0,0.0,29.0,4.0,0.13793103448275862
1005.0,760.0,176.0,50.0,0.23157894736842105,66.0,0.0,48.0,9.0,0.1875
417.0,321.0,70.0,39.0,0.21806853582554517,30.0,0.0,18.0,4.0,0.2222222222222222
1057.0,822.0,182.0,48.0,0.22141119221411193,76.0,0.0,30.0,5.0,0.16666666666666666
538.0,398.0,87.0,41.0,0.2185929648241206,40.0,0.0,39.0,8.0,0.20512820512820512
920.0,708.0,160.0,46.0,0.22598870056497175,63.0,0.0,34.0,5.0,0.14705882352941177
977.0,753.0,166.0,50.0,0.2204515272244356,57.0,0.0,36.0,5.0,0.1388888888888889
942.0,713.0,160.0,40.0,0.2244039270687237,66.0,0.0,46.0,6.0,0.13043478260869565
569.0,432.0,94.0,42.0,0.2175925925925926,34.0,0.0,29.0,4.0,0.13793103448275862
1134.0,862.0,191.0,42.0,0.22157772621809746,75.0,0.0,54.0,9.0,0.16666666666666666
1018.0,779.0,181.0,43.0,0.23234916559691912,73.0,0.0,41.0,8.0,0.1951219512195122
995.0,763.0,170.0,47.0,0.22280471821756226,66.0,0.0,41.0,7.0,0.17073170731707318
928.0,746.0,166.0,42.0,0.2225201072386059,61.0,0.0,6.0,1.0,0.16666666666666666
862.0,681.0,152.0,40.0,0.22320117474302498,64.0,0.0,17.0,3.0,0.17647058823529413
975.0,739.0,167.0,41.0,0.2259810554803789,61.0,0.0,46.0,8.0,0.17391304347826086
752.0,551.0,120.0,45.0,0.2177858439201452,39.0,0.0,63.0,10.0,0.15873015873015872
974.0,756.0,173.0,49.0,0.22883597883597884,66.0,0.0,26.0,5.0,0.19230769230769232
914.0,717.0,159.0,40.0,0.2217573221757322,61.0,0.0,26.0,3.0,0.11538461538461539
475.0,376.0,77.0,36.0,0.2047872340425532,30.0,0.0,15.0,2.0,0.13333333333333333
646.0,477.0,100.0,40.0,0.20964360587002095,50.0,0.0,52.0,9.0,0.17307692307692307
721.0,573.0,123.0,38.0,0.21465968586387435,53.0,0.0,17.0,3.0,0.17647058823529413
756.0,594.0,136.0,43.0,0.22895622895622897,39.0,0.0,13.0,2.0,0.15384615384615385
1056.0,820.0,180.0,42.0,0.21951219512195122,70.0,0.0,36.0,6.0,0.16666666666666666
618.0,457.0,103.0,38.0,0.22538293216630198,40.0,0.0,44.0,7.0,0.1590909090909091
712.0,544.0,124.0,57.0,0.22794117647058823,39.0,0.0,27.0,5.0,0.18518518518518517
940.0,715.0,155.0,48.0,0.21678321678321677,60.0,0.0,45.0,7.0,0.15555555555555556
870.0,676.0,155.0,42.0,0.22928994082840237,64.0,0.0,20.0,3.0,0.15
515.0,381.0,78.0,51.0,0.2047244094488189,36.0,0.0,43.0,7.0,0.16279069767441862
764.0,598.0,135.0,39.0,0.225752508361204,58.0,0.0,18.0,3.0,0.16666666666666666
919.0,707.0,160.0,48.0,0.2263083451202263,57.0,0.0,27.0,5.0,0.18518518518518517
1017.0,802.0,183.0,58.0,0.2281795511221945,61.0,0.0,15.0,2.0,0.13333333333333333
936.0,742.0,163.0,42.0,0.2196765498652291,72.0,0.0,15.0,2.0,0.13333333333333333
626.0,473.0,107.0,48.0,0.226215644820296,37.0,0.0,33.0,5.0,0.15151515151515152
909.0,689.0,154.0,49.0,0.22351233671988388,68.0,0.0,43.0,8.0,0.18604651162790697
611.0,472.0,110.0,38.0,0.2330508474576271,37.0,0.0,21.0,4.0,0.19047619047619047
922.0,716.0,162.0,43.0,0.22625698324022347,64.0,0.0,30.0,3.0,0.1
986.0,779.0,168.0,47.0,0.21566110397946084,58.0,0.0,18.0,2.0,0.1111111111111111
826.0,642.0,144.0,50.0,0.22429906542056074,62.0,0.0,18.0,2.0,0.1111111111111111
617.0,476.0,107.0,47.0,0.22478991596638656,35.0,0.0,24.0,2.0,0.08333333333333333
923.0,702.0,149.0,39.0,0.21225071225071226,71.0,0.0,53.0,8.0,0.1509433962264151
652.0,477.0,98.0,42.0,0.20545073375262055,39.0,0.0,59.0,7.0,0.11864406779661017
605.0,476.0,94.0,54.0,0.19747899159663865,33.0,0.0,23.0,4.0,0.17391304347826086
510.0,399.0,90.0,53.0,0.22556390977443608,30.0,0.0,11.0,2.0,0.18181818181818182
647.0,432.0,100.0,36.0,0.23148148148148148,37.0,0.0,88.0,15.0,0.17045454545454544
891.0,659.0,142.0,39.0,0.21547799696509864,61.0,0.0,67.0,9.0,0.13432835820895522
903.0,690.0,157.0,46.0,0.22753623188405797,66.0,0.0,35.0,8.0,0.22857142857142856
884.0,662.0,148.0,44.0,0.22356495468277945,66.0,0.0,52.0,7.0,0.1346153846153846
910.0,713.0,164.0,41.0,0.2300140252454418,64.0,0.0,21.0,4.0,0.19047619047619047
979.0,761.0,178.0,41.0,0.23390275952693823,66.0,0.0,22.0,4.0,0.18181818181818182
895.0,692.0,156.0,40.0,0.2254335260115607,67.0,0.0,30.0,5.0,0.16666666666666666
585.0,455.0,103.0,40.0,0.22637362637362637,39.0,0.0,18.0,3.0,0.16666666666666666
535.0,417.0,90.0,37.0,0.2158273381294964,41.0,0.0,17.0,3.0,0.17647058823529413
986.0,753.0,162.0,44.0,0.2151394422310757,63.0,0.0,49.0,7.0,0.14285714285714285
650.0,477.0,107.0,49.0,0.22431865828092243,38.0,0.0,49.0,7.0,0.14285714285714285
574.0,410.0,84.0,39.0,0.2048780487804878,31.0,0.0,66.0,9.0,0.13636363636363635
1156.0,879.0,199.0,53.0,0.22639362912400454,75.0,0.0,50.0,8.0,0.16
1001.0,757.0,173.0,49.0,0.2285336856010568,66.0,0.0,49.0,7.0,0.14285714285714285
808.0,614.0,137.0,39.0,0.22312703583061888,64.0,0.0,41.0,7.0,0.17073170731707318
894.0,702.0,155.0,43.0,0.2207977207977208,61.0,0.0,21.0,3.0,0.14285714285714285
1062.0,824.0,190.0,57.0,0.23058252427184467,67.0,0.0,27.0,5.0,0.18518518518518517
647.0,503.0,108.0,48.0,0.2147117296222664,34.0,0.0,24.0,3.0,0.125
915.0,714.0,161.0,42.0,0.22549019607843138,66.0,0.0,25.0,3.0,0.12
942.0,712.0,160.0,43.0,0.2247191011235955,66.0,0.0,50.0,8.0,0.16
940.0,719.0,164.0,49.0,0.22809457579972184,61.0,0.0,36.0,5.0,0.1388888888888889
1107.0,855.0,191.0,42.0,0.22339181286549709,68.0,0.0,42.0,6.0,0.14285714285714285
666.0,498.0,113.0,37.0,0.22690763052208834,42.0,0.0,41.0,8.0,0.1951219512195122
909.0,717.0,155.0,41.0,0.21617852161785217,58.0,0.0,26.0,3.0,0.11538461538461539
854.0,682.0,146.0,39.0,0.21407624633431085,69.0,0.0,13.0,2.0,0.15384615384615385
726.0,480.0,101.0,44.0,0.21041666666666667,42.0,0.0,114.0,21.0,0.18421052631578946
841.0,641.0,149.0,39.0,0.23244929797191888,63.0,0.0,37.0,6.0,0.16216216216216217
877.0,697.0,151.0,41.0,0.21664275466284075,68.0,0.0,17.0,3.0,0.17647058823529413
986.0,754.0,171.0,42.0,0.22679045092838196,66.0,0.0,38.0,6.0,0.15789473684210525
859.0,651.0,150.0,43.0,0.2304147465437788,64.0,0.0,40.0,9.0,0.225
1060.0,827.0,191.0,48.0,0.2309552599758162,69.0,0.0,24.0,4.0,0.16666666666666666
588.0,431.0,96.0,43.0,0.22273781902552203,38.0,0.0,48.0,8.0,0.16666666666666666
854.0,687.0,148.0,41.0,0.21542940320232898,66.0,0.0,8.0,2.0,0.25
1077.0,827.0,191.0,57.0,0.2309552599758162,68.0,0.0,35.0,6.0,0.17142857142857143
1019.0,811.0,177.0,41.0,0.218249075215783,82.0,0.0,14.0,3.0,0.21428571428571427
919.0,675.0,154.0,39.0,0.22814814814814816,68.0,0.0,62.0,13.0,0.20967741935483872
581.0,442.0,96.0,41.0,0.2171945701357466,44.0,0.0,31.0,5.0,0.16129032258064516
900.0,688.0,156.0,55.0,0.22674418604651161,64.0,0.0,34.0,7.0,0.20588235294117646
821.0,638.0,142.0,40.0,0.2225705329153605,63.0,0.0,29.0,4.0,0.13793103448275862
553.0,426.0,89.0,38.0,0.20892018779342722,42.0,0.0,30.0,3.0,0.1
595.0,454.0,92.0,39.0,0.2026431718061674,40.0,0.0,39.0,5.0,0.1282051282051282
1065.0,827.0,189.0,55.0,0.22853688029020555,71.0,0.0,29.0,5.0,0.1724137931034483
937.0,730.0,170.0,41.0,0.2328767123287671,66.0,0.0,21.0,4.0,0.19047619047619047
872.0,686.0,147.0,40.0,0.21428571428571427,66.0,0.0,25.0,4.0,0.16
458.0,345.0,72.0,36.0,0.20869565217391303,34.0,0.0,31.0,6.0,0.1935483870967742
1037.0,800.0,177.0,48.0,0.22125,74.0,0.0,27.0,6.0,0.2222222222222222
430.0,327.0,76.0,37.0,0.2324159021406728,26.0,0.0,20.0,3.0,0.15
1219.0,941.0,214.0,42.0,0.22741764080765142,75.0,0.0,40.0,7.0,0.175
1048.0,819.0,172.0,47.0,0.21001221001221002,73.0,0.0,37.0,6.0,0.16216216216216217
914.0,688.0,155.0,46.0,0.22529069767441862,65.0,0.0,42.0,10.0,0.23809523809523808
855.0,670.0,146.0,43.0,0.21791044776119403,55.0,0.0,28.0,3.0,0.10714285714285714
1042.0,830.0,179.0,43.0,0.21566265060240963,71.0,0.0,17.0,3.0,0.17647058823529413
434.0,321.0,67.0,43.0,0.2087227414330218,28.0,0.0,38.0,5.0,0.13157894736842105
845.0,658.0,147.0,38.0,0.22340425531914893,69.0,0.0,27.0,5.0,0.18518518518518517
1459.0,1116.0,251.0,41.0,0.224910394265233,85.0,0.0,59.0,14.0,0.23728813559322035
946.0,739.0,167.0,41.0,0.2259810554803789,60.0,0.0,26.0,4.0,0.15384615384615385
955.0,742.0,163.0,55.0,0.2196765498652291,67.0,0.0,30.0,4.0,0.13333333333333333
706.0,542.0,115.0,41.0,0.21217712177121772,44.0,0.0,34.0,4.0,0.11764705882352941
1109.0,869.0,198.0,43.0,0.22784810126582278,73.0,0.0,24.0,4.0,0.16666666666666666
1028.0,781.0,178.0,49.0,0.22791293213828426,71.0,0.0,47.0,11.0,0.23404255319148937
619.0,477.0,108.0,37.0,0.22641509433962265,43.0,0.0,25.0,4.0,0.16
676.0,500.0,103.0,40.0,0.206,49.0,0.0,51.0,9.0,0.17647058823529413
615.0,456.0,97.0,45.0,0.21271929824561403,41.0,0.0,47.0,6.0,0.1276595744680851
431.0,323.0,69.0,37.0,0.21362229102167182,33.0,0.0,26.0,4.0,0.15384615384615385
592.0,461.0,95.0,45.0,0.20607375271149675,39.0,0.0,23.0,4.0,0.17391304347826086
1146.0,894.0,199.0,40.0,0.2225950782997763,77.0,0.0,38.0,6.0,0.15789473684210525
583.0,446.0,89.0,42.0,0.19955156950672645,43.0,0.0,38.0,4.0,0.10526315789473684
612.0,472.0,106.0,39.0,0.2245762711864407,37.0,0.0,23.0,3.0,0.13043478260869565
454.0,346.0,70.0,38.0,0.2023121387283237,31.0,0.0,29.0,5.0,0.1724137931034483
889.0,686.0,153.0,41.0,0.2230320699708455,63.0,0.0,30.0,4.0,0.13333333333333333
1021.0,770.0,177.0,43.0,0.22987012987012986,71.0,0.0,49.0,10.0,0.20408163265306123
776.0,604.0,137.0,39.0,0.22682119205298013,56.0,0.0,23.0,4.0,0.17391304347826086
1052.0,822.0,190.0,57.0,0.23114355231143552,68.0,0.0,22.0,4.0,0.18181818181818182
954.0,740.0,168.0,41.0,0.22702702702702704,69.0,0.0,23.0,4.0,0.17391304347826086
